出資元・企業ID,出資元・企業名,company_id,company_name,corporate_number,corporate_name,location,status,number_of_activity,update_date,LocName,lon,lat,iConf,iLvl,count
6731.0,フィンテックグローバル,6731.0,フィンテックグローバル,7010401025761,フィンテックグローバル株式会社,東京都品川区上大崎３丁目１番１号目黒セントラルスクエア１５階,-,64,2018-04-12T00:00:00+09:00,東京都/品川区/上大崎/３丁目/１番/１号,139.71576215733518,35.63349331866676,5.0,8.0,1
6182.0,いわぎん事業創造キャピタル,6182.0,いわぎん事業創造キャピタル,7400001010075,いわぎん事業創造キャピタル株式会社,岩手県盛岡市中央通１丁目２番３号,-,1,2018-07-06T00:00:00+09:00,岩手県/盛岡市/中央通/１丁目/２番/３号,141.1501635311629,39.704226980125874,5.0,8.0,1
6135.0,アーキタイプベンチャーズ,6135.0,アーキタイプベンチャーズ,6010401109367,アーキタイプベンチャーズ株式会社,東京都港区麻布十番２丁目８番１０号,-,1,2015-10-26T00:00:00+09:00,東京都/港区/麻布十番/２丁目/８番/１０号,139.7344696898283,35.65542135619205,5.0,8.0,1
3480.0,ケイブ,3480.0,ケイブ,2011101006189,株式会社ケイブ,東京都目黒区上目黒２丁目１番１号,-,23,2018-06-22T00:00:00+09:00,東京都/目黒区/上目黒/２丁目/１番/１号,139.699273135065,35.64393170384581,5.0,8.0,1
6778.0,愛媛銀行,6778.0,愛媛銀行,2500001000005,株式会社愛媛銀行,愛媛県松山市勝山町２丁目１番地,-,120,2018-04-16T00:00:00+09:00,愛媛県/松山市/勝山町/２丁目/１番地,132.77564833615216,33.84199100327069,5.0,8.0,1
16330.0,西日本電信電話,16330.0,西日本電信電話,7120001077523,西日本電信電話株式会社,大阪府大阪市都島区東野田町４丁目１５番８２号,-,1214,2022-01-19T00:00:00+09:00,大阪府/大阪市/都島区/東野田町/４丁目/１５番/８２号,135.5302976730652,34.69955411312201,5.0,8.0,1
24507.0,ドーワテクノス,24507.0,ドーワテクノス,2290801010349,株式会社ドーワテクノス,福岡県北九州市八幡西区黒崎城石３番５号,-,14,2018-04-04T00:00:00+09:00,福岡県/北九州市/八幡西区/黒崎城石/３番/５号,130.77004756910708,33.86929765127118,5.0,8.0,1
24163.0,やまびこ,24163.0,やまびこ,1013101005329,株式会社やまびこ,東京都青梅市末広町１丁目７番地２,-,423,2022-04-07T00:00:00+09:00,東京都/青梅市/末広町/１丁目/７−１番地,139.31284064726105,35.77705639530057,4.0,8.0,1
6102.0,SXキャピタル,6102.0,SXキャピタル,7010601027277,株式会社ＳＸキャピタル,東京都港区虎ノ門４丁目１番２８号虎ノ門タワーズオフィス,-,3,2018-04-27T00:00:00+09:00,東京都/港区/虎ノ門/４丁目/１番/２８号,139.74337851155977,35.66593041417223,5.0,8.0,1
3255.0,UUUM,3255.0,UUUM,9011001095607,ＵＵＵＭ株式会社,東京都港区赤坂９丁目７番１号,-,91,2020-03-26T00:00:00+09:00,東京都/港区/赤坂/９丁目/７番/１号,139.73033961578773,35.6659500620823,5.0,8.0,1
6737.0,中部電力,6737.0,中部電力,3180001017428,中部電力株式会社,愛知県名古屋市東区東新町１番地,-,896,2018-04-06T00:00:00+09:00,愛知県/名古屋市/東区/東新町/１番地,136.91364040626846,35.169953756436634,5.0,8.0,1
6810.0,オムロンベンチャーズ,6810.0,オムロンベンチャーズ,3130001053452,オムロンベンチャーズ株式会社,東京都港区港南２丁目３番１３号,-,1,2018-04-23T00:00:00+09:00,東京都/港区/港南/２丁目/３番/１３号,139.74427992107428,35.62902458517518,5.0,8.0,1
24261.0,アイロムグループ,24261.0,アイロムグループ,8010701014711,株式会社アイロムグループ,東京都千代田区富士見２丁目１０番２号,-,18,2018-08-08T00:00:00+09:00,東京都/千代田区/富士見/２丁目/１０番,139.74356716601585,35.698896713367134,5.0,7.0,1
24053.0,サンネクスタグループ,24053.0,サンネクスタグループ,9011101027286,サンネクスタグループ株式会社,東京都新宿区箪笥町３５番地,-,4,2020-07-17T00:00:00+09:00,東京都/新宿区/箪笥町/３５番,139.73454788226528,35.700096336248556,5.0,7.0,1
6963.0,モノフル,6963.0,モノフル,4010401134912,株式会社モノフル,東京都港区東新橋１丁目５番２号汐留シティセンター,-,30,2018-08-10T00:00:00+09:00,東京都/港区/東新橋/１丁目/５番/２号,139.76083704956176,35.66550093110085,5.0,8.0,1
15362.0,モバイルブック・ジェーピー,15362.0,モバイルブック・ジェーピー,7010001095973,株式会社モバイルブック・ジェーピー,東京都千代田区神田神保町３丁目２番地３,-,16,2019-01-10T00:00:00+09:00,東京都/千代田区/神田神保町/３丁目/２番,139.75448635098394,35.69615731468374,5.0,7.0,1
23964.0,ダイヤモンドエレクトリックホールディングス,23964.0,ダイヤモンドエレクトリックホールディングス,4120001216273,ダイヤモンドエレクトリックホールディングス株式会社,大阪府大阪市淀川区塚本１丁目１５番２７号,-,7,2018-10-18T00:00:00+09:00,大阪府/大阪市/淀川区/塚本/１丁目/１５番/２７号,135.47216240229073,34.71030154206936,5.0,8.0,1
16396.0,東急不動産,16396.0,東急不動産,7011001016580,東急不動産株式会社,東京都渋谷区道玄坂１丁目２１番１号,-,210,2020-07-03T00:00:00+09:00,東京都/渋谷区/道玄坂/１丁目/２１番/１号,139.69692282559262,35.65658021922436,5.0,8.0,1
7179.0,横河電機,7179.0,横河電機,4012401012569,横河電機株式会社,東京都武蔵野市中町２丁目９番３２号,-,2332,2021-02-18T00:00:00+09:00,東京都/武蔵野市/中町/２丁目/９番/３２号,139.56493198640183,35.70734097602937,5.0,8.0,1
6862.0,東芝,6862.0,東芝,2010401044997,株式会社東芝,東京都港区芝浦１丁目１番１号,-,33051,2021-05-12T00:00:00+09:00,東京都/港区/芝浦/１丁目/１番/１号,139.75776786767136,35.65165240484827,5.0,8.0,1
10461.0,パソナグループ,10461.0,パソナグループ,6010001114024,株式会社パソナグループ,東京都千代田区丸の内１丁目５番１号,-,116,2018-08-28T00:00:00+09:00,東京都/千代田区/丸の内/１丁目/５番/１号,139.76463603762147,35.68260911035785,5.0,8.0,1
16328.0,新生キャピタルパートナーズ,16328.0,新生キャピタルパートナーズ,1010001191299,新生キャピタルパートナーズ株式会社,東京都港区虎ノ門５丁目１３番１号虎ノ門４０ＭＴビル,-,0,2019-08-15T00:00:00+09:00,東京都/港区/虎ノ門/５丁目/１３番/１号,139.74580840718605,35.66341076256273,5.0,8.0,1
3591.0,ソフトバンク,3591.0,ソフトバンク,9010401052465,ソフトバンク株式会社,東京都港区海岸１丁目７番１号,-,3114,2022-05-11T00:00:00+09:00,東京都/港区/海岸/１丁目/７番/１号,139.76045747545876,35.655732018649715,5.0,8.0,1
5985.0,Global Catalyst Venture Management Japan,5985.0,Global Catalyst Venture Management Japan,4010403015128,Ｇｌｏｂａｌ　Ｃａｔａｌｙｓｔ　Ｖｅｎｔｕｒｅ　Ｍａｎａｇｅｍｅｎｔ　Ｊａｐａｎ合同会社,東京都港区南青山１丁目１番１号,-,1,2016-08-05T00:00:00+09:00,東京都/港区/南青山/１丁目/１番/１号,139.7254097617351,35.67269917118466,5.0,8.0,1
6494.0,凸版印刷,6494.0,凸版印刷,7010501016231,凸版印刷株式会社,東京都台東区台東１丁目５番１号,-,12847,2022-04-18T00:00:00+09:00,東京都/台東区/台東/１丁目/５番/１号,139.7781941603284,35.700647447050166,5.0,8.0,1
5701.0,くふうカンパニー,5701.0,くふうカンパニー,5010401163051,株式会社くふうカンパニー,東京都港区三田１丁目４番２８号,-,0,2021-10-14T00:00:00+09:00,東京都/港区/三田/１丁目/４番/２８号,139.744508948685,35.65270193111832,5.0,8.0,1
6454.0,三井不動産,6454.0,三井不動産,6010001034957,三井不動産株式会社,東京都中央区日本橋室町２丁目１番１号,-,793,2018-10-04T00:00:00+09:00,東京都/中央区/日本橋室町/２丁目/１番/１号,139.77314516483983,35.68636891637928,5.0,8.0,1
24094.0,MAKOTO,24094.0,MAKOTO,9010001101259,株式会社Ｍａｋｏｔｏ　Ｉｎｖｅｓｔｍｅｎｔｓ,東京都新宿区神楽坂２丁目９番地,-,6,2018-05-28T00:00:00+09:00,東京都/新宿区/神楽坂/２丁目/９番,139.7411672935994,35.70077643755101,5.0,7.0,1
24095.0,ミラツク,24095.0,ミラツク,7130005012698,特定非営利活動法人ミラツク,京都府京都市上京区挽木町５１８,-,0,2015-11-13T00:00:00+09:00,京都府/京都市/上京区/挽木町/５１８番地,135.75452650781776,35.03318141756391,5.0,8.0,1
6946.0,エヌ・ティ・ティ・データ,6946.0,エヌ・ティ・ティ・データ,9010601021385,株式会社エヌ・ティ・ティ・データ,東京都江東区豊洲３丁目３番３号,-,2475,2018-07-03T00:00:00+09:00,東京都/江東区/豊洲/３丁目/３番/３号,139.79603447306508,35.65546300433321,5.0,8.0,1
6130.0,WMパートナーズ,6130.0,WMパートナーズ,8010401106610,ＷＭパートナーズ株式会社,東京都千代田区麹町３丁目２番地,-,3,2018-08-24T00:00:00+09:00,東京都/千代田区/麹町/３丁目/２番,139.7386781706683,35.6842682267464,5.0,7.0,1
16253.0,北海道銀行,16253.0,北海道銀行,3430001022658,株式会社北海道銀行,北海道札幌市中央区大通西４丁目１番地,-,136,2019-07-08T00:00:00+09:00,北海道/札幌市/中央区/大通西/４丁目/１番地,141.35173823494935,43.05977284419975,5.0,8.0,1
11635.0,宮崎銀行,11635.0,宮崎銀行,4350001001677,株式会社宮崎銀行,宮崎県宮崎市橘通東４丁目３番５号,-,127,2018-07-13T00:00:00+09:00,宮崎県/宮崎市/橘通東/４丁目/３番/５号,131.4240914440175,31.91903112007213,5.0,8.0,1
21113.0,山梨中央銀行,21113.0,山梨中央銀行,3090001002315,株式会社山梨中央銀行,山梨県甲府市丸の内１丁目２０番８号,-,209,2019-08-15T00:00:00+09:00,山梨県/甲府市/丸の内/１丁目/２０番/８号,138.56980879932988,35.661659887576775,5.0,8.0,1
11668.0,広島銀行,11668.0,広島銀行,5240001012809,株式会社広島銀行,広島県広島市中区紙屋町１丁目３番８号,-,196,2021-09-14T00:00:00+09:00,広島県/広島市/中区/紙屋町/１丁目/３番/８号,132.4578501290591,34.39433123781776,5.0,8.0,1
4534.0,ユーグレナ,4534.0,ユーグレナ,8010001112570,株式会社ユーグレナ,東京都港区芝５丁目２９番１１号,-,506,2020-04-16T00:00:00+09:00,東京都/港区/芝/５丁目/２９番/１１号,139.74501916474435,35.646262668351724,5.0,8.0,1
7484.0,塩野義製薬,7484.0,塩野義製薬,9120001077430,塩野義製薬株式会社,大阪府大阪市中央区道修町３丁目１番８号,-,1478,2019-10-08T00:00:00+09:00,大阪府/大阪市/中央区/道修町/３丁目/１番/８号,135.5030104313337,34.68876470448345,5.0,8.0,1
16061.0,MSERRNT,16061.0,MSERRNT,6011001106671,株式会社ＭＳＥＲＲＮＴ,東京都港区元麻布２丁目１０番１７号,-,0,2021-03-26T00:00:00+09:00,東京都/港区/元麻布/２丁目/１０番/１７号,139.7291502352133,35.653071477590046,5.0,8.0,1
20751.0,前澤ファンド,20751.0,前澤ファンド,1010401150986,株式会社前澤ファンド,東京都港区赤坂１丁目８番１号,-,0,2020-02-07T00:00:00+09:00,東京都/港区/赤坂/１丁目/８番/１号,139.7426984023662,35.67006993066598,5.0,8.0,1
6530.0,大日本印刷,6530.0,大日本印刷,5011101012069,大日本印刷株式会社,東京都新宿区市谷加賀町１丁目１番１号,-,27980,2022-04-19T00:00:00+09:00,東京都/新宿区/市谷加賀町/１丁目/１番/１号,139.73101836630403,35.69551675641977,5.0,8.0,1
15328.0,ミックウェア,15328.0,ミックウェア,3011201016401,株式会社コミックウェア,東京都中野区中央２丁目５３番１２−３１０号,-,1,2021-01-27T00:00:00+09:00,東京都/中野区/中央/２丁目/５３番/１２号,139.67556289040067,35.69996476827938,5.0,8.0,1
7485.0,長瀬産業,7485.0,長瀬産業,4120001049021,長瀬産業株式会社,大阪府大阪市西区新町１丁目１番１７号,-,341,2019-12-03T00:00:00+09:00,大阪府/大阪市/西区/新町/１丁目/１番/１７号,135.49734126921973,34.67873571174944,5.0,8.0,1
24076.0,帝国通信工業,24076.0,帝国通信工業,2020001069741,帝国通信工業株式会社,神奈川県川崎市中原区苅宿４５番１号,-,160,2022-07-25T00:00:00+09:00,神奈川県/川崎市/中原区/苅宿/４５,139.66425945966213,35.56021017200984,5.0,7.0,1
22119.0,クラウドサーカス,22119.0,クラウドサーカス,6011101082301,クラウドサーカス株式会社,東京都新宿区西新宿２丁目３番１号,-,0,2021-08-03T00:00:00+09:00,東京都/新宿区/西新宿/２丁目/３番/１号,139.69462173010396,35.688636553428694,5.0,8.0,1
24162.0,国際協力銀行,24162.0,国際協力銀行,6010001145977,株式会社国際協力銀行,東京都千代田区大手町１丁目４番１号,-,3,2018-04-03T00:00:00+09:00,東京都/千代田区/大手町/１丁目/４番/１号,139.76051606837245,35.690498112890346,5.0,8.0,1
18248.0,福岡銀行,18248.0,福岡銀行,1290001004367,株式会社福岡銀行,福岡県福岡市中央区天神２丁目１３番１号,-,193,2018-07-12T00:00:00+09:00,福岡県/福岡市/中央区/天神/２丁目/１３番/１号,130.39775887067668,33.591632410454956,5.0,8.0,1
6377.0,フェムトパートナーズ,6377.0,フェムトパートナーズ,3020001120643,フェムトパートナーズ株式会社,東京都渋谷区神宮前５丁目５３番６７号,-,0,2019-01-23T00:00:00+09:00,東京都/渋谷区/神宮前/５丁目/５３番/６７号,139.70820160143293,35.66323977297679,5.0,8.0,1
24665.0,MIRAITRONC,24665.0,MIRAITRONC,2011001136177,株式会社ＭＩＲＡＩＴＲＯＮＣ,東京都千代田区富士見１丁目３番１１号,-,0,2021-01-27T00:00:00+09:00,東京都/千代田区/富士見/１丁目/３番/１１号,139.74652693084047,35.69850683670494,5.0,8.0,1
6660.0,農林中央金庫,6660.0,農林中央金庫,2010005004002,農林中央金庫,東京都千代田区大手町１丁目２番１号,-,143,2022-06-01T00:00:00+09:00,東京都/千代田区/大手町/１丁目/２番/１号,139.76229602729723,35.68777846643209,5.0,8.0,1
24263.0,日東電工,24263.0,日東電工,2120901001628,日東電工株式会社,大阪府茨木市下穂積１丁目１番２号,-,11774,2018-07-05T00:00:00+09:00,大阪府/茨木市/下穂積/１丁目/１番/２号,135.55713140706047,34.81404172772017,5.0,8.0,1
22091.0,自然キャピタル,22091.0,自然キャピタル,3010403022827,自然キャピタル合同会社,東京都港区虎ノ門１丁目１７番１号,-,0,2021-03-11T00:00:00+09:00,東京都/港区/虎ノ門/１丁目/１７番/１号,139.7495878926849,35.668230322354205,5.0,8.0,1
18540.0,ベルテクス・パートナーズ,18540.0,ベルテクス・パートナーズ,6011101073886,株式会社ベルテクス・パートナーズ,東京都港区赤坂９丁目７番１号,-,1,2019-02-07T00:00:00+09:00,東京都/港区/赤坂/９丁目/７番/１号,139.73033961578773,35.6659500620823,5.0,8.0,1
17831.0,シリアルインキュベート,17831.0,シリアルインキュベート,4011001103679,シリアルインキュベート株式会社,東京都渋谷区渋谷１丁目２０番１号,-,0,2021-03-15T00:00:00+09:00,東京都/渋谷区/渋谷/１丁目/２０番/１号,139.704171932187,35.66350963460446,5.0,8.0,1
22897.0,セブンスターズキャピタル,22897.0,セブンスターズキャピタル,1120001231795,株式会社セブンスターズキャピタル,大阪府大阪市北区小松原町３番３号ＯＳビル１４Ｆ,-,1,2021-03-11T00:00:00+09:00,大阪府/大阪市/北区/小松原町/３番,135.50034019023437,34.70272305716889,5.0,7.0,1
24066.0,サンコーインダストリー,24066.0,サンコーインダストリー,3120001043636,サンコーインダストリー株式会社,大阪府大阪市西区立売堀１丁目９番２８号,-,26,2018-06-05T00:00:00+09:00,大阪府/大阪市/西区/立売堀/１丁目/９番/２８号,135.4945114954105,34.67937557341905,5.0,8.0,1
21951.0,グローバルインフォメーション,21951.0,グローバルインフォメーション,4020001065144,株式会社グローバルインフォメーション,神奈川県川崎市麻生区万福寺１丁目２番３号アーシスビル７階,-,5,2018-04-19T00:00:00+09:00,神奈川県/川崎市/麻生区/万福寺/１丁目/２番/３号,139.5055212242657,35.602691164641236,5.0,8.0,1
24347.0,Plan・Do・See,24347.0,Plan・Do・See,8010001139688,株式会社Ｐｌａｎ・Ｄｏ・Ｓｅｅ,東京都千代田区丸の内２丁目１番１号,-,21,2018-07-18T00:00:00+09:00,東京都/千代田区/丸の内/２丁目/１番/１号,139.7616164395431,35.678989436093,5.0,8.0,1
3447.0,ギフティ,3447.0,ギフティ,4011001073617,株式会社ギフティ,東京都品川区東五反田２丁目１０−２,-,2,2021-06-24T00:00:00+09:00,東京都/品川区/東五反田/２丁目/１０番/２号,139.72695156022613,35.62476459920025,5.0,8.0,1
6217.0,オー・エル・エム・ベンチャーズ,6217.0,オー・エル・エム・ベンチャーズ,9010901040408,株式会社オー・エル・エム・ベンチャーズ,東京都世田谷区若林１丁目１８番１０号,-,1,2017-07-07T00:00:00+09:00,東京都/世田谷区/若林/１丁目/１８番/１０号,139.6612163896841,35.643230763494934,5.0,8.0,1
13144.0,ギークピクチュアズ,13144.0,ギークピクチュアズ,6011001060019,株式会社ギークピクチュアズ,東京都渋谷区神宮前２丁目２７番５号,-,29,2020-01-29T00:00:00+09:00,東京都/渋谷区/神宮前/２丁目/２７番/５号,139.7099210349232,35.673688644467866,5.0,8.0,1
